index,track_id,artists,album_name,track_name,track_genre
9130,5eKHYWleV51jmRVtr6sAzY,Gerson Rufino,10 Anos de Louvor,Casa do Rei,gospel
9131,0lpYmhJ6gE8VjmztONLVhs,Rose Nascimento,Pregador Antigo,Jó,gospel
9132,1L6qk33dBMQwaD16OX9Ltn,Soraya Moraes,Céu Na Terra,Cadeias Quebrar (Break Every Chain),gospel
9133,68McOe4uvV9uJlQVu65duX,Danielle Cristina,Fidelidade,Fidelidade,gospel
9134,6laMXF1yMj9jCi8j4OSdoG,Adhemar De Campos;Orquestra Filarmônica de São Caetano do Sul,Comunhão e Adoração 6 (Acústico Ao Vivo),Ele É Exaltado - Acústico Ao Vivo,gospel
9135,21y8r2HgwGa3DnWFBrPJj6,Ministério Adoração e Vida,Hoje Livre Sou (Ao Vivo),Em Teu Altar - Ao Vivo,gospel
9136,2fK7vE5xZRvBAjKOOqkrSe,Eli Soares;Álvaro Tito,Memórias 2 (Ao Vivo),Não Há Barreiras - Ao Vivo,gospel
9137,5sF78pP6esVqbBuPErwTbs,Gerson Rufino,Bachata (Edição Histórica),Que Vença o Amor,gospel
9138,5ShkPfQmBWA1BT2uqu8S7Q,Eyshila,Terremoto,Casa de Bênção,gospel
9139,4R0KtYtVHNdqS91IyfUGW3,Lauriete,Tô Na Mão de Deus,Palavras,gospel
9140,0fO7XrdPkRXe7k0TzII9Br,Samuel Messias;Sarah Farias,Os Planos de Deus (Ao Vivo),Os Planos de Deus (Ao Vivo),gospel
9141,2KezizwgtM5kC8ZQxcBf0T,Weslei Santos,Pra Todo Mundo Cantar (Ao Vivo),O Seu Amor por Mim - Ao Vivo,gospel
9142,3UrnpCBQyiWGCbZvsJsdck,Renascer Praise,Renascer Praise 13: A Colheita,Eu Me Rendo,gospel
9143,06ZKQ9zWVEOR9C532mkj7K,Nívea Soares,Glória E Honra (Ao Vivo),Filho Do Deus Vivo - Ao Vivo,gospel
9144,4bryIEI8nhqSeSqwMtuV9s,Comunidade Evangélica Internacional da Zona Sul,Rompendo em Fé.,Rompendo em Fé,gospel
9145,715slv9zyByop7EttlmTjQ,Marcus Salles,Estamos de Pé (Ao Vivo),Estamos de Pé - Ao Vivo,gospel
9146,7zPds0jMIhjayTMhALd8FZ,Gabriel Brito,Incomparável Amor,Incomparável Amor,gospel
9147,6L7edR8ePoAiOEthSAfeBD,Gerson Rufino,Reconstrução,Reconstrução,gospel
9148,31iTzChKyBFJc7gzoQx8yz,Rose Nascimento,Primeiro Passo,Simplesmente Sobrenatural,gospel
9149,73iM4TuuYXDB6NKIy0zZYn,Israel Salazar,Avante,Tudo O Que Me Prometeu,gospel
9150,3f3rZKrBx3GIrv64hVYK4S,DJ Matheus Lazaretti,Closer,Closer,gospel
9151,1dvXE4o62kwbukZcoCj7YT,Ministerio Ipiranga,Envia Tua Glória,Última Chance,gospel
9152,30ildQSiiB2W4CeiZ23oul,Elaine Martins,Santificação,Santificação,gospel
9153,3alsIYiOE1PygAy2k8s2kO,Diante do Trono;Ana Paula Valadão,Águas Purificadoras - Diante do Trono 3 (Ao Vivo),Águas Purificadoras - Ao Vivo,gospel
9154,4JJOLKyNrVeJhyDZt0MOSj,Jamily,Seleção De Ouro,Tempo de Vencer,gospel
9155,7Iy6r0TWdhMUPfSspCGRKY,Damares,Apocalipse,A Batalha do Arcanjo,gospel
9156,6URLR9SwPALBhLIURttw7v,Kemuel,Filhos Acústico,Me Lembro - Acústico,gospel
9157,60T1wa5jdP7KXOp8nBAqsS,Kemuel,Infinito,Infinito,gospel
9158,0Og4G1o2bGndQw3NDAbwKf,Rosa de Saron,Rosa de Saron: Acústico e ao Vivo,Te Louvo em Verdade (Acústico) - Ao Vivo,gospel
9159,5fQYoR7st5kgsDw174m7UB,Marquinhos Gomes,Ele Não Desiste de Você (Ao Vivo no Via Show Rio de Janeiro),Ele Não Desiste de Você - Ao Vivo,gospel
9160,0DHpr7eLBrRZvlXa4sNwhd,Diante do Trono;Ana Paula Valadão,Aleluia - Diante do Trono 13 (Ao Vivo),Canção do Apocalipse - Ao Vivo,gospel
9161,4v5aGcoGfj22PEr53NJOHN,Gabriela Rocha,Juntos Em Adoração (Live 2020),"Oh, Quão Lindo esse nome é / Só Tu és Santo / Pra Te adorar - Live 2020",gospel
9162,0fT9IAbwcA2zHAZHvKR4MC,Stella Laura;Valesca Mayssa,Preciso Confiar,Preciso Confiar,gospel
9163,2XzfX9mvl3eg8UM5VhYAJX,Damares;Canção & Louvor,O Leão,O Leão,gospel
9164,1YffYMKpricZh02Sh5nTMK,Lukas Agustinho,Redentor (Ao Vivo),Redentor - Ao Vivo,gospel
9165,5G0VKvMNCOFgOd7NmGOS3K,Leonardo Gonçalves,Ressurreição: Inspiracional,Getsêmani,gospel
9166,1nNIr4oOXhBn6vWSsE6hu2,Kleber Lucas;Fernandinho,Meu Alvo,Meu Alvo,gospel
9167,3vddabBsXcvoerPkIlDHDF,Central 3;André Aquino,Tudo a Ver Com Ele (Ao Vivo),Tudo a Ver Com Ele - Ao Vivo,gospel
9168,3jOeKEYMrgj6RHxEYfH7dI,Thalles Roberto;André Valadão,"Uma História Escrita pelo Dedo de Deus, Vol. 2 (Ao Vivo)",Deus Me Ama - Ao Vivo,gospel
9169,3IcKMQszCEB2xxcip1tSqP,Kiara Vitória,Despreocupa,Despreocupa,gospel
9170,7gvMCmfFPtS1LY1PSWdmKT,Paulo Cesar Baruk;Leonardo Gonçalves,Santo Espírito (Holy Spirit) (feat. Leonardo Gonçalves) [Ao Vivo],Santo Espírito (Holy Spirit) (feat. Leonardo Gonçalves) - Ao Vivo,gospel
9171,34eIa3zQ23bCWreWLilUS7,Marquinhos Gomes,Não vou duvidar,Não vou duvidar,gospel
9172,3wqZT4IwifLk6vVN4gZdGT,Esther Marcos;Marcelo Markes,Bom Bom Pai,Bom Bom Pai,gospel
9173,566q5nUowuz0IokqAHcO4A,Jhonas Serra,Tu És a Fogueira (Ao Vivo),Tu És a Fogueira - Ao Vivo,gospel
9174,308mpl3G2FseXxGEjtyLIW,David Quinlan,Fogo e Glória (Ao Vivo em Curitiba),Abra os Olhos do Meu Coração - Ao Vivo em Curitiba,gospel
9175,7fpvwvVR2zhNaWUAUDXznF,Marcelo Markes,Melhor Lugar: Sessão Acústica,Melhor Lugar: Sessão Acústica,gospel
9176,3HBifoZvJ5ThoUuYdHpKpr,Sued Silva,Onde Está Sua Fé?,Onde Está Sua Fé?,gospel
9177,3pbMslIWYuQaNhT3WIqc4I,Deise do Vale,Tempo de Deus (Playback Incluso),Gadareno,gospel
9178,1J17nBsbh9HWVvtJFsAPYb,Leandro Borges,Era Deus (Ao Vivo),Era Deus - Ao Vivo,gospel
9179,6ECXghsnWoGD85eOcuPWUX,Kellen Byanca;Kiara Vitória,Ele Não Mudou,Ele Não Mudou,gospel
9180,0A60DIXd4RoIB6l25wFgo5,Aline Barros,Guarda Tua Fé (Ao Vivo Em Los Angeles),Guarda Tua Fé (Ao Vivo Em Los Angeles),gospel
9181,5Pgt3FSjtVOz8BCkquMnCB,Gisele Nascimento,Minha História,Minha História,gospel
9182,467iefma0LTxEA2EiuQeNN,Israel Salazar;Gabriel Guedes de Almeida,Salazar (Ao Vivo / Deluxe),Canção Ao Cordeiro - Ao Vivo,gospel
9183,5pqLVH7nAvrTO9W4VIWI18,Marquinhos Gomes,Senhor da Terra,Senhor da Terra,gospel
9184,18sMrc6WLXCCxG1i8BLpCz,Palavrantiga,Esperar é Caminhar,Vem Me Socorrer,gospel
9185,2cgCsP1m4K4tilrfRw9nM3,Cassiane,Não Posso Desistir,Não Posso Desistir,gospel
9186,0yH7RR6CPpidfHe6KD15WV,Oficina G3,Depois da Guerra,Meus Próprios Meios,gospel
9187,6SbSZHFTrjx61IaRLbEU1n,Marcos Freire;Anderson Freire,Ainda é Tempo (feat. Anderson Freire),Ainda é Tempo (feat. Anderson Freire),gospel
9188,5j4efyqEcrNX74JQJOmToB,Kiara Vitória,Despreocupa,Despreocupa,gospel
9189,31j38rRemGuqA4z83EQduw,Weslei Santos,Unplugged,Me Deixe Aqui,gospel
9190,1Zo5U3cJVRLhYCXhm8TMV8,Jhonas Serra,"Yeshua, Nós Te Amamos (Ao Vivo)","Yeshua, Nós Te Amamos - Ao Vivo",gospel
9191,6teaCqn4Izl1Af1ErKcUjQ,Renascer Praise,Renascer Praise 13 - A Colheita,Eu me Rendo,gospel
9192,3bujX7WKALRQGlVLEg2QSZ,Israel Salazar;André Aquino,Salazar (Ao Vivo / Deluxe),Aviva-Nos - Ao Vivo,gospel
9193,5TqUmeZKb2MJUMrqY39nmS,Trazendo a Arca,Olha pra Mim,Senhor e Rei,gospel
9194,20pxoRoue8oz2dbOzR5ydc,Gerson Rufino,10 Anos de Louvor,Com Ele,gospel
9195,43pllzWnKSGTw4XCvoNlG8,Rodolfo Abrantes,O Dia Que Será Pra Sempre,Dia Quente,gospel
9196,5l0ZKLOBQDoag51oWfjWI2,Adhemar De Campos;Pregador Luo;Fernandinho;Nelson Bomilcar;Rodrigo Campos;Rachel Novaes;Ronaldo Bezerra;Davi Sacer;Soraya Moraes;Luiz Arcanjo;Ana Paula Valadão;David Quinlan;Christie Tristão;Daniel Souza;Massao Suguihara;Nívea Soares;Orquestra Filarmônica de São Caetano do Sul,Comunhão e Adoração 6 (Acústico Ao Vivo),Tributo a Yehovah - Acústico Ao Vivo,gospel
9197,5Soke8VrytkoSA44NABRHa,Voz da Verdade,Filho de Leão,Renova-me,gospel
9198,2ZjJ8Vs3EvpNwLvIzroB4U,Rose Nascimento,Sempre Fiel,Deus Está Contigo,gospel
9199,6NO0Up4grjlWcprtv4H4dN,Ministério Sarando a Terra Ferida,Deus do Secreto.,Deus do Secreto,gospel
9200,7BS9guU5q1fzQX1ZQUTYto,Fernanda Brum,Cura-me,Cura-me,gospel
9201,3VSH4Sf48KMwRzt788M5B7,Damares,Apocalipse,Apocalipse,gospel
9202,31l0uEAqkZ8RQGE43l61GT,Kemuel;Rebeca Carvalho,Carta de Amor (Ao Vivo),Carta de Amor - Ao Vivo,gospel
9203,7KR3rQJtJviqmloUwYK86T,Fernandinho,Uma Nova História (ao Vivo),Fogo Consumidor - Ao Vivo,gospel
9204,7aqbM1anoTfbbQKQqwMrER,Midian Lima,Midian Lima Live Session,Prioridade,gospel
9205,4WCywozuuSXGl3CscRHVD5,Dunamis Music;Rapha Gonçalves;MORADA,The Send Brasil (Ao Vivo),Só Tu és Santo / Pra Onde Eu Irei? / É Tudo Sobre Você - Ao Vivo,gospel
9206,3rXgbjVLoaHEUq82dbCP0f,Rodrigo Azevedo;Fernandinho,Volta Logo Jesus,Volta Logo Jesus,gospel
9207,05K51VGmcBMeKzCB88aIOV,Kleber Lucas,Aos Pés da Cruz,Vou Seguir com Fé,gospel
9208,38xsb628AajcMiMOXr3MR6,Diego Karter,Recomeçar,Recomeçar,gospel
9209,5weBaK9j2ugb2vUnf00osY,Jhonas Serra;Gabriell Júnior,Encontrei o Meu Lugar (Ao Vivo),Encontrei o Meu Lugar - Ao Vivo,gospel
9210,3uUjBFoJUO9dE7vZmVh6E7,Deise do Vale,Ele É Deus,Palavra de Deus,gospel
9211,12WLT3O9PvyLDPz65JcWmk,Fernandinho,Galileu (ao Vivo),Batiza-Me - Ao Vivo,gospel
9212,2C8aTCVZAiPad7Tb9CsVjD,Rodolfo Abrantes,De Malas Prontas,De Malas Prontas,gospel
9213,3CEntclq2oGD3AkwWsoTgJ,Fernandinho,Santo (ao Vivo),Cria Em Mim - Ao Vivo,gospel
9214,3yc4ioKMDoCW1QwzD5C9oC,Marcelo Markes;André Aquino,Melhor Lugar (Ao Vivo),Melhor Lugar - Ao Vivo,gospel
9215,3xpAO0neyFYUCawAfOhMA6,Anderson Freire,Identidade,Colisão,gospel
9216,2Wq0tckaShVrpW1faaFJCF,AO Cubo,Respire Fundo (Acústico),1980 - Acústico,gospel
9217,7uNbu1BgkWXTA1nZRX9fZb,Shirley Carvalhaes,Há uma Saída,Há uma Saída,gospel
9218,2y9ZH3fIZoiH01RlhlmmCA,Fabiana Sinfrônio,Deus Está Fazendo,Deus Está Fazendo,gospel
9219,0v9mFL6DK8xiyJWNPYjXca,Jozyanne,Eu Tenho a Promessa,Abra os Meus Olhos,gospel
9220,1PG8orLQrHI2pUvcb9JfHY,Gabriel Guedes de Almeida,"Oh, Quão Lindo Esse Nome É","Oh, Quão Lindo Esse Nome É",gospel
9221,7cU0PtlmCWolIieowxvdhd,Jéssica Augusto;ONE Service,Aba Pai,Aba Pai,gospel
9222,2a8V54o2V6QdgofUotLu9f,Fernandinho,Faz Chover (ao Vivo),Faz Chover - Ao Vivo,gospel
9223,1KRamNG1BZ192vALVBasZU,Aline Barros;Comunidade Evangélica Internacional da Zona Sul,Rompendo em Fé,Rompendo em Fé,gospel
9224,6Aj8jLNU5ZY699OxF21e6S,Eyshila;Fernandinho,Tu És Bom (Em Todo o Tempo),Tu És Bom (Em Todo o Tempo),gospel
9225,0blRKZuaGlLtbdo2wgiIK1,Isadora Pompeo,Primeira Canção (Música dos Passarinhos),Primeira Canção (Música dos Passarinhos),gospel
9226,1EUm3fTMaakB3KdffkvCZk,Isadora Pompeo,Pra Te Contar Os Meus Segredos (Ao Vivo),Preciso Entender - Ao Vivo,gospel
9227,1xwny28AvZuFEgQfUN5ldD,Klebson Kollins,Vem Neste Lugar (Ao Vivo),Vem Neste Lugar - Ao Vivo,gospel
9228,67TQGw4cZzFD33j4KJcOdQ,Cassiane,Para Sempre,Vou Seguir,gospel
9229,0P73ytAPCC75fK8uXryskh,Cassiane,Não Pare Agora,Não Pare Agora,gospel
9230,0zGnDcTwcR85dMKmhftA0C,Jefferson & Suellen,Segura Na Minha Mão,Segura Na Minha Mão,gospel
9231,4jgf64qE9glFPlDbi06w1I,Armando Filho,Nenhuma Condenação,Nenhuma condenação há,gospel
9232,0oAksCragvUN6QRcAIMic9,Damares,Diamante (2010),Sacrifício e Adoração,gospel
9233,5f1aVfi9nYxMHpcA6h0wOK,Samuel Messias,Planos de Deus,Você não vai Parar,gospel
9234,06hScW2F8wdPVjlagETKdC,Trazendo a Arca,Olha pra Mim,Olha pra Mim,gospel
9235,49cP1TSysfYkF5UOKF6evN,PG,Eu Sou Livre,Eu Vou Passar pela Cruz,gospel
9236,7cUyVxIT8JiDsVhdqeB3QP,Leandro Borges,Leandro Borges ao Vivo: Parte 2,O Chamado - Ao Vivo,gospel
9237,4mmOFgvbHW2NVWrj2tulMZ,Pedro Henrique,Não Precisa Mais Chorar,Não Precisa Mais Chorar,gospel
9238,3Goq1S2nVTYg1B42CE8Dd6,Voz da Verdade,Além do Rio Azul / Coração de Cera (Série Dupla),Além do Rio Azul,gospel
9239,43gu1CX4K2wdXWVvufsZv7,Casa Worship;Julliany Souza;MOVER,Seu Amor Me Persegue,Seu Amor Me Persegue (Studio),gospel
9240,3eWGXDRk1SH0tyWFWReRpm,Pr. Lucas,Ostras Feridas,Ostras Feridas,gospel
9241,3kF5VGbKlNlczAm3HCkxpT,Rosa de Saron,Acústico,Do Alto da Pedra,gospel
9242,6w4lAMYb7PFHjhBk93GdtK,Klebson Kollins,Impressionante,O Verbo (Alfa e Ômega),gospel
9243,5aulWAWeV1uSJUJmDGmrw7,Gerson Rufino,O Fracasso Não É o Fim,O Fracasso Não É o Fim,gospel
9244,4c2OHigULUHASnUdOEO7HQ,Valesca Mayssa;Bruna Karla,De Janeiro a Dezembro,Forma de Cuidado,gospel
9245,1K5m17FWj8qIIrqpbHwouS,Elaine de Jesus,Muito Especial,Na Unção de Deus,gospel
9246,5n2S5HSEs2iLV5ro1tc7bL,Jefferson & Suellen,Ele Reina (Ao Vivo),Ele Reina - Ao Vivo,gospel
9247,28DfsE7LbIicNQY4DPJDk5,Gabriel Brito,Seja o Centro,Seja o Centro,gospel
9248,1MzORbkElxoIubxMl0MqAr,Gabriel Brito;Filipe Lancaster,Me Atraiu (Acústico),Me Atraiu - Acústico,gospel
9249,2GHQ6x1hPJqZZPIkNk7wgK,Gabriel Brito,Enquanto Eu Te Espero,Enquanto Eu Te Espero,gospel
9250,2ERHYDQRKZSb5GHv21nnbc,Lauriete,Vou Profetizar,Sete Trombetas,gospel
9251,1RNCTxPw7NDPcIUOHzuOb9,Kemuel,Clássicos,Eu Navegarei,gospel
9252,7s9KzKesyHu8dZyTZ5Rn1i,Fabiana Sinfrônio,Fabiana Sinfrônio - Louvorzão 2022 (Ao Vivo),Eu Sei Que Não Estou Só (Ao Vivo),gospel
9253,574pBc93Hwmzows86H5fSx,Heloisa Rosa,Liberta-Me,Jesus É o Caminho,gospel
9254,1e499bdVlXsKTd29C2GX95,Fred Arrais,Live Sessions,Tu És Bom (You Are Good) - Ao Vivo,gospel
9255,58wQ5quXCton56WxkXZWLA,Os Arrais,Ele é,Ele é,gospel
9256,1eK1ZyBymaRWFcZBjY8dmL,Rebeca Carvalho;Lukas Agustinho,Leão (Ao Vivo),Leão - Ao Vivo,gospel
9257,4uJTecbkoIyPH4Ka7u9ENk,Gabriela Gomes;Rapha Gonçalves,Deus De Perto,Deus De Perto,gospel
9258,3d1noLzR4D3dkUyVuqvLc2,Projeto Vida Nova de Irajá;Tati Teixeira Campos,Jesus Messias,Quão Grande é o Meu Deus,gospel
9259,7xICC4cuIDw6p8fMk4ltdo,Aline Barros;Christine D'Clario,Redención,Redención (Redenção),gospel
9260,37GYyTGRnPcP01Ff7ziOoi,Eyshila,Na Casa de Deus,Posso Clamar,gospel
9261,4MnEvCz1PWVC9o4l3KhQHA,Gabriela Rocha,Leão (Ao Vivo),Leão - Ao Vivo,gospel
9262,4ErhOgJwZOTI59NXimTmSN,Lorhann,Continuando,Calma (Todo Dia Mal Passa),gospel
9263,4j6z2ZWATIxUHFNpFsAL7l,Fernandinho,Galileu (ao Vivo),Dono do Mundo - Ao Vivo,gospel
9264,66ukyUZ0ygPwha3SIl7LkH,Gabriela Rocha,Até Transbordar (Ao Vivo),Eu Sou Teu (Rooftops) - Ao Vivo,gospel
9265,7frJTPBH4qaatdpJXJfjB5,Antonio Cirilo,Poderoso Deus,Poderoso Deus,gospel
9266,5qQYeV15IMHX0dqcgLa1zB,Cristo Vivo,Fé em Canto (Acústico),Teu Reino - Acústico,gospel
9267,0qXSq3Tmf72L1MtAK8c3YU,André Valadão,Fé (Ao Vivo),Abraça-Me - Ao Vivo,gospel
9268,4CpZ0tluVXhe13GEPPzIdg,Theo Rubia;AC Music,MFD - Manifestação dos Filhos de Deus (Ao Vivo),Um Milhão de Anos - Ao Vivo,gospel
9269,6zbMyzItlZIQbSwYbyk0MN,Shirley Carvalhaes,O Mínimo de Mim,O Mínimo de Mim,gospel
9270,3ulqNw1j3ylD2HBUJnK2C4,Diante do Trono;Ana Paula Valadão;MORADA,Cantem no Caminho (Ao Vivo),Cantem no Caminho - Ao Vivo,gospel
9271,3gJEo5miQMVaGtHEXhZCCG,Banda Giom;Anderson Freire,Identidade,Primeira Essência (Jardim Particular),gospel
9272,2uUeFEF4hmM0rjFfvA4nxF,André Valadão,Que Se Abram Os Céus,Que Se Abram Os Céus,gospel
9273,0bTeNbDzGLsRRcHpk66HAe,Fernandinho,Santo (ao Vivo),Eu Vou Amanhecer - Ao Vivo,gospel
9274,58JbyiEMEfi9SfOAmnvyeV,Marina De Oliveira;Novo Som;Alex Gonzaga;PG;Jozyanne;Brother Simion;Marquinhos Gomes;Fernanda Brum;Banda & Voz;Ellas;Cassiane;Rayssa e Ravel;Raquel Mello;Eyshila;Kleber Lucas,Marina de Oliveira - Gospel Collection Ao Vivo,Unidos Pelo Amor,gospel
9275,1vilS08qiLlRb8ndSYL4ux,Aline Barros,O Poder do Teu Amor,Recomeçar,gospel
9276,7oI40EwoWgUTpE28SCStdS,Aline Barros,Aline Barros e Cia,Homenzinho Torto,gospel
9277,5CIBPhKt3X7oLNO3jdBR39,Ministério Adoração e Vida,Hoje Livre Sou (Ao Vivo),Gratidão - Ao Vivo,gospel
9278,79uspTY5GVI0EOBsnWAjxx,Trazendo a Arca,Olha pra Mim,Lembra Senhor,gospel
9279,695722v5GPk2Uml2Tgv5ly,Ministério Vineyard;Nívea Soares,"Vem, Esta É a Hora (Ao Vivo)",Meu Respirar - Ao Vivo,gospel
9280,5QdrB78t2pyqfWha9RWdR6,Oficina G3,Depois da Guerra,Continuar,gospel
9281,20584cOW5iCFidIfC1Un8a,Kiara Vitória;Kellen Byanca,De Joelhos,De Joelhos,gospel
9282,6jZeCjc01WUhtMwEmQLlhg,Oficina G3,Histórias e Bicicletas,Água Viva,gospel
9283,51vDZKthBfkjyjmq4XpkRV,Discopraise,"Palavra, Som e Poder (Ao Vivo)",Ouvir o Teu Falar - Ao Vivo,gospel
9284,5g3tq4BTYSNSPueWgXq2KU,Marcus Salles,Estamos de Pé (Ao Vivo),Estamos de Pé - Ao Vivo,gospel
9285,5nlTbPMCpCCEr7zXaRbvlq,Rose Nascimento,Para o Mundo Ouvir,Seguirei,gospel
9286,4kNbUaQeaG8pc2W82ukGyh,Sarah Farias,Renovo,Renovo,gospel
9287,0aSSZ1je1cXpIWZWZFcpu1,Cristina Mel,Aguenta,Aguenta,gospel
9288,1NwKNiyfbuCaMS3IZBcrCI,Cassiane;Damares;Elaine de Jesus;Lauriete,100 Anos do Movimento Pentecostal,Sabor de Mel / Terremoto Santo / Deus dos Deuses / Minha Benção / A Mensagem da Cruz - Ao vivo,gospel
9289,0QREJTgU7wZNFPXa9TDloo,Shirley Carvalhaes,Tudo Sobre Mim,Vendavais,gospel
9290,6VRU7PGKvnI9ioGe0o7Rce,Rosa de Saron;Leonardo Gonçalves,Lunação,Sobre a Dúvida,gospel
9291,759PEyOJs59vSUBfd3qf6B,Fabiana Anastácio,Sou Eu,Sou Eu,gospel
9292,3Gf2BZwDDs6UNXInEgIkdo,Gerson Rufino,Não Preciso de Licença,Além Da Medicina,gospel
9293,6Y3emyEoOhX606RZCrOkla,Paulo Neto,Não Foi Por Acaso,Não Foi Por Acaso,gospel
9294,27YQDARCxhQ9jOsVH6ICfX,Samuel Messias;Midian Lima,A Promessa Está de Pé (Ao Vivo),A Promessa Está de Pé (Ao Vivo),gospel
9295,6WmlPRkJH68P7tmkFuQe3z,Ministério Vineyard,Vem Esta é a Hora,Senhor Te Quero,gospel
9296,4Cv0zyNdOe46nuIablBQf1,Rose Nascimento;John Nascimento,Uma Questão de Fé,O Tempo de Deus (feat. John Nascimento),gospel
9297,5wsijRILO8cyYVpM0G0EIw,Lauriete,Tô Na Mão de Deus,Deus dos Deuses,gospel
9298,5R0xj5he44K9pSZoljwXy7,Gabriel Brito,Perfeito Amor,Perfeito Amor,gospel
9299,2zsBzaQiHi7oaOCVpYBUxN,Gabriel Brito,Incomparável Amor (Acústico),Incomparável Amor - Acústico,gospel
9300,2xpotltTAOvJbWJgJKCUoI,Nívea Soares,Glória E Honra (Ao Vivo),Em Tua Presença - Ao Vivo,gospel
9301,1FvGtid4hstXGTMqZWHAHM,Juliano Son,Livres ao Vivo em São Paulo,Milagres - Ao Vivo,gospel
9302,5gjfhL8mRK8cW6nQn4YvmN,Régis Danese,Compromisso,Compromisso - Ao Vivo,gospel
9303,3PWzBVskGNV5YRThi0Sxh8,Bishop Larry Trotter;Sweet Holy Spirit,What's 2 Come is Better Than What's Been!!,The Lord Is Blessing Me,gospel
9304,1IumZkgfXrd3czjGGWVzX6,Mauro Henrique,Em Teus Braços,Em Teus Braços,gospel
9305,39D5UK3cTAqnDwA8YJTncv,Fernandinho;Mariah Santos;Paula Santos,Se Tiveres Fé,Faz Chover,gospel
9306,2kq2ScpL7OelKExwi5ZEUC,Central 3,Não Há Outro Lugar (Ao Vivo),Não Há Outro Lugar (Ao Vivo),gospel
9307,3m0CtqEbzclwKxit7C48T3,LUDI,Seu Amor: YOUnique (Acústico),Seu Amor: YOUnique - Acústico,gospel
9308,1yYFR3mLtGDzg6EAVBwndk,Waguinho,Todos Os Sambas Ao Vivo,Mina De Fé,gospel
9309,0DUJZXdp0XGbRafeTKA3TJ,Fernanda Brum,Quebrantado Coração,Quebrantado Coração,gospel
9310,4vMd1LC7zj9APcJDQ2rUSI,Fernandinho,Santo (ao Vivo),Foi Graça / Maravilhosa Graça - Ao Vivo,gospel
9311,7LXJorEhjuKbh2xwMp5RaA,Bruna Karla;Anderson Freire,Identidade,Identidade,gospel
9312,7rbTPCGi631Rlke1hfHGkv,Oficina G3 e Roberto Diamanso,Histórias e Bicicletas,Encontro,gospel
9313,5iM0mfAZx3H6G8D2ZCejWz,Matheus Balo,Eu Digo Sim,Eu Digo Sim,gospel
9314,7cxtTxDyoNF702NTOuIwH1,J Neto,A Harpa Cristã (Interpretada por J Neto),O Rei Está Voltando,gospel
9315,1E38eHLqVkXPsDEQBCUAna,Fernandinho,Galileu - Ao Vivo (Deluxe),Seu Nome é Jesus - Ao Vivo,gospel
9316,0oU6WaQyw8PBT8ctvwYWp1,Fernandinho,Santo (ao Vivo),Ao Teu Encontro / Manso e Suave - Ao Vivo,gospel
9317,06oiTaBptIjCGLbtWd6Rlx,Israel Salazar;Gabriel Guedes de Almeida,Canção Ao Cordeiro (Ao Vivo),Canção Ao Cordeiro - Ao Vivo,gospel
9318,3IGrdj1sjV19PjVU1S3bmq,Gabi Sampaio,Rei do Meu Coração,Rei do Meu Coração,gospel
9319,4yhJHhXYQz7uVT2ZmgS6oF,Irmão Lázaro,Meu Mestre,Meu Mestre - studio,gospel
9320,0MVjVxZHphWNA5uAx2kwjY,Adhemar De Campos,"Momentos de Louvor, Vol. 1 (Ao Vivo)",Ele É Exaltado - Ao Vivo,gospel
9321,2NW7fS4Xq3RDjfvZNtUfE6,Fernandinho,Santo (ao Vivo),Ele Está Comigo - Bônus,gospel
9322,5oFLARfYC6YY4lXNRqssl7,Aline Barros,Amo Você Vol. 13,Soube que me Amava (Supe que me Amabas),gospel
9323,4DqMjreua66sH84GbccttX,Daniela Araújo;Isadora Pompeo,Dono dos Meus Dias,Dono dos Meus Dias,gospel
9324,5ubgAizDbpIWezMZ2W9Nwt,Samuel Mariano,Deus Escrevendo,Deus Escrevendo,gospel
9325,7nfgm6YX6iesrEcHSAlc3S,Kleber Lucas,Pra Valer a Pena,Não Posso Te Deixar,gospel
9326,4jH3S2TzxyLhME0PYnNtX7,Jhonas Serra,Se Até os Anjos se Prostram,Se Até os Anjos se Prostram,gospel
9327,71QsjhliwsjvUKiZsK5EtV,Elaine de Jesus,Pérola,Terremoto Santo,gospel
9328,2YLjYH5J0QileuzCKISVdq,Régis Danese,Sinta Deus Cuidando de Ti,Sinta Deus Cuidando de Ti,gospel
9329,6SqZpvMfE3VlK5DFyRs1Wn,Damares,Diamante (2010),Na Mesa do Rei,gospel
9330,11T9Noeo8ypJnw1igF1Fgk,Voz da Verdade,Projeto no Deserto,Projeto no Deserto,gospel
9331,6mB30by6NLprtBHdZAKStz,Deise do Vale,Tempo de Deus (Playback Incluso),Congresso Celestial,gospel
9332,2no1DZkhMXgtV9h6cDE2v8,Valesca Mayssa,De Janeiro a Dezembro,Tá nas Mãos de Deus,gospel
9333,1GPRgnSUZcUe6xWG1fJwwy,Mattos Nascimento,Harpa Cristã,Que Mudança,gospel
9334,4REZYGhSITpkC8xUiHAi2T,André e Felipe;Casa Worship;Julliany Souza;Léo Brandão,Em Meu Coração,A Sós (feat. Léo Brandão),gospel
9335,0u9Qzq28dKJ5evkPWGqSef,Armando Filho,Final Feliz,O Mover do Espírito,gospel
9336,39EapDoz0JHCTSDXqMgy1M,Fredy Miller,Não Mais Escravos,Não Mais Escravos,gospel
9337,20G3uusQFoaVtrz22X0AP0,Casa Worship;Léo Brandão;MOVER,Momentos,Pródigo,gospel
